0.509026,62,7753,353,0.268755,0.315482,326,324,2,3,3,190,9,3,41,30,50,0.5,0.0757282,39,27,1,1,0.0789238,88,0,0,0,0,0,476,543,10,0,10,0,20,0,1,1,20,234,0,1,1,1027,1213,10,1,10,1,73,0,1,1,74,503,0,2,1,N
0,0,0,0,0,0,0,0,33,7,4,163,15,143,421,15,102,0.64,0.486612,418,383,48,27,0.48046,418,0,0,5,29,0,441,952,11,13,11,13,87,6,74,2,87,191,6,74,2,452,964,13,13,13,13,89,8,76,2,89,194,8,76,2,Y
0,0,0,0,0,0,0,0,2,3,3,24,12,2,5,45,54,1,0.242063,61,49,4,0,0.13189,67,1,1,0,0,1,191,251,17,8,4,1,9,0,3,0,47,67,0,4,1,441,548,59,9,46,2,13,2,6,0,51,89,2,7,1,N
0.524113,62,7753,353,0.27911,0.326942,326,324,2,3,3,190,9,3,41,30,50,0.5,0.0757282,39,27,1,1,0.0772812,83,0,0,0,0,0,476,543,10,0,10,0,20,0,1,1,20,234,0,1,1,991,1168,10,0,10,0,70,0,1,1,71,487,0,2,1,N
0,0,0,0,0,0,0,0,1,3,3,37,19,3,3,28,36,0.2,0.296512,51,30,1,4,0.296512,51,2,4,0,0,3,121,184,5,0,5,0,8,0,4,0,9,59,0,5,0,121,184,5,0,5,0,8,0,4,0,9,59,0,5,0,N
0.108681,10,169,16,0.0614458,0.0958634,153,146,31,6,4,660,12,210,510,54,183,1,0.331512,728,625,5,0,0.329075,747,0,0,0,0,0,1468,2430,6,27,6,27,129,0,4,1,129,656,0,4,1,1523,2490,9,27,9,27,138,0,11,1,138,670,0,11,1,N
0.0448374,4,23,5,0.037594,0.0548961,40,37,1,6,5,190,9,4,1,59,83,1,0.291398,271,135,2,0,0.286772,271,1,1,0,0,1,659,1049,7,3,6,3,24,0,1,0,33,417,0,0,0,674,1064,10,3,9,3,27,3,4,0,36,420,3,3,0,N
0,0,0,0,0,0,0,0,3,7,4,62,21,2,2,42,52,0.166667,0.300353,85,48,1,5,0.298658,89,2,4,0,0,3,198,305,3,0,3,0,10,0,5,0,11,113,0,6,0,209,316,6,0,6,0,11,3,6,0,12,114,3,7,0,N
0,0,0,0,0,0,0,0,3,1,1,17,8,9,13,9,19,1,0.526718,69,69,1,0,0.301887,288,0,0,0,0,0,62,167,8,3,8,3,10,0,0,0,10,27,0,0,0,666,1041,40,8,40,8,50,9,3,1,51,348,9,4,1,N
0,0,0,0,0,0,0,0,1,5,5,127,21,4,3,66,88,0.5,0.398611,287,194,1,1,0.394773,287,1,1,0,0,1,433,779,8,0,8,0,22,0,1,0,22,251,0,1,0,440,786,8,0,8,0,23,0,2,0,24,253,0,3,0,N
0,0,0,0,0,0,0,0,5,4,4,176,17,65,144,74,129,0.511628,0.261034,207,137,22,21,0.259398,207,3,3,3,4,1,586,879,30,47,9,20,55,0,42,5,196,294,6,158,12,591,884,33,47,12,20,55,3,42,5,196,294,9,158,12,N
0.073107,2,8,4,0.0603318,0.0680851,40,32,2,5,4,124,22,9,6,90,110,1,0.232143,130,106,1,0,0.232026,142,0,0,0,0,0,430,611,28,1,28,1,20,0,0,1,20,207,0,0,1,470,663,28,1,28,1,23,0,3,1,23,225,0,3,1,N
0,0,0,0,0,0,0,0,1,4,4,41,9,2,2,17,22,0.666667,0.417178,68,51,2,1,0.417178,68,1,1,0,0,1,95,147,4,1,4,1,5,0,2,0,5,45,0,2,0,95,147,4,1,4,1,5,0,2,0,5,45,0,2,0,N
0,0,0,0,0,0,0,0,1,11,6,122,17,9,9,50,68,0.333333,0.230241,134,71,1,2,0.251549,203,2,3,0,0,2,448,643,19,2,19,2,18,0,2,0,19,230,0,3,0,604,880,30,2,30,2,30,0,3,0,31,313,0,4,0,N
0,0,0,0,0,0,0,0,1,11,6,122,17,9,9,50,68,0.333333,0.230241,134,71,1,2,0.251549,203,2,3,0,0,2,448,643,19,2,19,2,18,0,2,0,19,230,0,3,0,604,880,30,2,30,2,30,0,3,0,31,313,0,4,0,N
0.103486,9,163,14,0.0578764,0.0931232,133,130,32,6,4,614,12,206,490,54,173,1,0.336795,681,582,5,0,0.333969,700,0,0,0,0,0,1341,2238,4,23,4,23,119,0,4,1,119,596,0,4,1,1396,2298,7,23,7,23,128,0,11,1,128,610,0,11,1,N
0.017849,1,8,2,0.0152144,0.0187696,22,18,1,3,3,30,21,13,17,33,43,1,0.223958,43,28,2,0,0.260031,337,1,1,0,0,1,149,232,10,2,10,2,10,0,1,0,10,81,0,1,0,959,1446,22,20,22,8,54,0,7,1,106,497,0,13,3,N
0.0103359,2,7,2,0.0143799,0.0155709,24,18,1,5,5,337,31,13,23,122,160,0.5,0.22364,333,219,4,4,0.22364,333,1,2,0,0,2,1156,1669,45,4,45,4,38,0,7,0,38,519,0,7,0,1156,1669,45,4,45,4,38,0,7,0,38,519,0,7,0,N
0.134205,8,79,15,0.131443,0.153132,153,132,1,5,5,272,7,3,0,36,55,1,0.151575,154,59,1,0,0.151575,154,1,1,0,0,1,862,1164,9,0,8,0,19,0,0,0,25,520,0,0,0,862,1164,9,0,8,0,19,0,0,0,25,520,0,0,0,N
0.0236407,1,8,1,0.0302491,0.0246154,17,8,1,2,2,27,12,3,3,11,21,1,0.476821,72,58,7,0,0.35,175,2,3,0,0,2,79,181,6,1,6,1,10,0,6,0,10,30,0,6,0,325,562,18,12,18,12,43,0,9,0,43,151,0,9,0,N
0,0,0,0,0,0,0,0,1,4,4,35,9,2,2,15,20,0.666667,0.443709,67,53,2,1,0.443709,67,1,1,0,0,1,84,131,4,1,4,1,5,0,2,0,5,40,0,2,0,84,131,4,1,4,1,5,0,2,0,5,40,0,2,0,N
0,0,0,0,0,0,0,0,1,4,4,32,9,2,2,14,19,0.666667,0.462069,67,53,2,1,0.462069,67,1,1,0,0,1,78,125,4,1,4,1,5,0,2,0,5,40,0,2,0,78,125,4,1,4,1,5,0,2,0,5,40,0,2,0,N
0,0,0,0,0,0,0,0,2,3,3,17,11,1,2,42,50,1,0.274854,47,44,2,0,0.136247,53,1,1,0,0,1,124,157,8,7,1,1,8,0,1,0,35,55,0,2,1,336,410,45,8,38,2,12,2,4,0,39,74,2,5,1,N
0,0,0,0,0,0,0,0,1,4,4,44,13,8,8,31,43,0.25,0.355731,90,76,1,3,0.302013,135,1,2,0,0,2,163,257,4,0,4,0,12,0,3,0,12,96,0,3,0,312,464,9,0,9,0,23,0,13,0,25,160,0,15,0,N
0,0,0,0,0,0,0,0,1,4,4,32,20,10,9,22,32,0.5,0.247126,43,43,1,1,0.237064,197,1,1,0,0,1,131,188,6,3,6,3,10,0,1,0,10,70,0,1,0,634,915,20,29,20,27,69,0,44,0,78,310,0,51,0,N
0.076087,6,78,12,0.0743456,0.110592,71,71,1,5,4,193,14,12,14,25,61,0.25,0.283848,239,121,1,3,0.286667,258,1,2,0,0,2,603,898,11,2,11,2,36,0,3,0,36,324,0,3,0,642,955,17,28,12,4,42,0,7,0,90,335,0,53,0,N
0.200765,1,12,3,0.117512,0.163987,51,51,3,3,3,91,10,25,33,33,63,0.321429,0.241463,99,93,9,19,0.241463,99,1,1,0,0,1,311,434,13,19,2,8,30,0,27,0,103,159,6,92,1,311,434,13,19,2,8,30,0,27,0,103,159,6,92,1,N
0.0717003,6,73,13,0.0693816,0.0935101,138,134,1,7,5,428,16,5,5,68,112,0.333333,0.200673,358,189,1,2,0.199888,358,2,3,0,0,2,1426,1982,12,3,12,3,44,0,2,0,45,901,0,3,0,1433,1989,12,3,12,3,46,0,4,0,49,903,0,7,0,N
0.107941,2,8,4,0.056101,0.097561,40,40,1,1,1,119,8,1,10,67,118,0.979592,0.38253,254,254,48,1,0.38253,254,0,0,0,0,0,410,713,4,0,4,0,51,0,48,0,51,204,0,48,0,410,713,4,0,4,0,51,0,48,0,51,204,0,48,0,N
0,0,0,0,0,0,0,0,3,1,1,17,8,9,13,9,19,1,0.537313,72,72,1,0,0.301688,286,0,0,0,0,0,62,167,8,3,8,3,10,0,0,0,10,27,0,0,0,662,1026,40,8,40,8,49,9,3,1,50,346,9,4,1,N
0,0,0,0,0,0,0,0,2,3,3,43,20,3,7,56,68,1,0.23219,88,63,4,0,0.148238,122,1,1,0,0,1,291,396,21,11,3,1,12,0,3,0,67,125,0,4,1,701,909,87,15,69,5,28,3,15,0,83,171,3,16,1,N
0,0,0,0,0,0,0,0,1,4,4,15,12,3,2,20,23,0.333333,0.290076,38,34,1,2,0.193548,96,2,2,0,0,1,93,123,13,0,13,0,3,0,2,0,3,31,0,2,0,400,542,29,9,24,4,27,0,10,0,38,196,0,19,2,N
0.19116,12,129,29,0.138013,0.175676,350,312,1,7,6,468,20,3,11,108,178,1,0.189176,402,319,3,0,0.189781,416,0,0,0,0,0,1723,2470,16,3,16,3,70,0,2,2,70,976,0,2,2,1776,2536,27,3,27,3,76,6,4,2,76,985,6,4,2,N
0.048838,2,8,4,0.0217573,0.0294298,52,48,9,4,3,368,16,822,2311,24,231,0.366492,0.231036,399,343,70,121,0.218495,456,0,0,2,2,0,1328,1993,45,35,45,35,207,36,190,22,207,709,36,190,22,1631,2390,63,123,63,47,265,36,236,31,687,812,36,622,75,N
0,0,0,0,0,0,0,0,1,4,4,15,12,3,2,20,23,0.333333,0.290076,38,34,1,2,0.190574,93,2,2,0,0,1,93,123,13,0,13,0,3,0,2,0,3,31,0,2,0,395,532,28,9,23,4,27,0,10,0,38,193,0,19,2,N
0.142857,1,8,2,0.107143,0.11828,24,22,1,4,4,12,8,6,4,19,22,0.666667,0.237624,24,22,2,1,0.114286,24,2,2,0,0,1,77,106,11,8,5,1,3,0,2,0,15,20,0,5,0,186,224,13,8,7,1,22,0,18,0,96,53,0,81,0,N
0.0154805,1,8,2,0.0142303,0.0162602,22,18,1,6,6,314,38,2,2,154,204,1,0.196183,257,113,1,0,0.198987,275,2,2,0,0,1,1053,1471,13,8,9,5,50,0,0,0,66,566,1,0,0,1107,1546,22,11,17,7,56,0,2,0,91,585,1,18,0,N
0,0,0,0,0,0,0,0,1,12,6,159,21,12,11,70,97,0.25,0.214732,172,101,1,3,0.228837,246,2,4,0,0,2,629,900,26,2,26,2,27,0,3,0,28,323,0,4,0,829,1192,37,5,37,5,44,0,5,1,45,425,0,6,1,N
0.031746,1,8,2,0.0138122,0.0220264,25,25,1,6,5,145,33,14,20,57,83,0.5,0.321113,254,204,1,1,0.314614,521,1,1,0,0,1,537,964,17,6,17,6,26,0,1,0,26,304,0,1,0,1135,1810,42,12,42,8,71,5,24,0,87,596,5,33,0,N
0,0,0,0,0,0,0,0,1,6,4,109,20,14,22,52,71,1,0.368902,242,117,3,0,0.38,304,0,0,0,0,0,414,751,9,1,9,1,19,0,2,1,19,225,0,2,1,496,899,23,1,23,1,29,11,11,1,29,245,11,11,1,N
0,0,0,0,0,0,0,0,1,6,4,113,20,14,22,53,72,1,0.363229,243,117,3,0,0.375154,305,0,0,0,0,0,426,765,9,1,9,1,19,0,2,1,19,233,0,2,1,508,913,23,1,23,1,29,11,11,1,29,253,11,11,1,N
0.010989,1,2,1,0.0151899,0.0166667,12,8,1,4,4,132,24,15,23,88,122,1,0.342981,237,186,1,0,0.341564,249,0,0,0,0,0,454,755,17,4,17,4,34,0,0,1,34,176,0,0,1,480,790,20,4,20,4,38,0,3,1,38,185,0,3,1,N
0,0,0,0,0,0,0,0,1,5,5,40,24,10,10,30,41,0.5,0.251142,55,55,1,1,0.223261,215,1,1,0,0,1,164,238,7,3,7,3,11,0,1,0,11,85,0,1,0,748,1059,23,29,23,27,71,0,44,0,80,362,0,51,0,N
0.0250597,1,14,2,0.0305577,0.045819,40,40,4,2,2,32,18,11,17,14,35,0.111111,0.391534,74,73,1,8,0.262046,310,1,2,0,0,2,115,247,9,11,9,11,21,0,8,0,21,45,0,8,0,873,1309,52,28,52,28,79,12,21,1,79,417,12,21,1,N
0,0,0,0,0,0,0,0,1,2,2,32,17,7,8,20,33,0.9,0.420213,79,64,9,1,0.329451,198,2,5,0,0,3,109,223,6,3,6,3,13,0,9,0,13,39,0,9,0,403,676,18,18,18,18,55,0,19,0,55,179,0,19,0,N
0,0,0,0,0,0,0,0,1,1,1,6,9,6,5,2,5,0.5,0.36,18,18,1,1,0.313386,199,1,1,0,0,1,32,61,4,1,4,1,3,0,1,0,3,10,0,1,0,436,682,11,1,11,1,28,3,4,0,28,229,3,4,0,N
0.300338,40,2765,170,0.169668,0.20051,245,236,2,4,3,173,12,4,43,37,69,0.5,0.115894,70,44,1,1,0.104943,138,0,0,0,0,0,534,658,20,1,20,1,32,0,1,2,32,249,0,1,2,1177,1444,20,2,20,2,89,0,1,2,90,566,0,2,2,N
0.03416,2,12,3,0.0370079,0.0395421,47,38,1,5,5,260,8,5,7,66,100,1,0.150624,169,67,2,0,0.154793,176,0,0,1,1,0,953,1259,9,5,9,5,34,0,1,0,34,614,0,1,0,961,1270,15,5,15,5,34,6,1,0,34,614,6,1,0,N
0,0,0,0,0,0,0,0,1,5,5,47,4,2,0,18,24,1,0.365854,75,47,1,0,0.365854,75,1,1,0,0,1,130,218,1,1,0,0,6,0,0,0,18,73,0,0,0,130,218,1,1,0,0,6,0,0,0,18,73,0,0,0,N
0.0145961,2,10,3,0.0164888,0.0178817,34,26,1,7,6,435,37,13,21,175,218,0.5,0.211129,387,232,4,4,0.210212,387,1,2,0,0,2,1446,2054,51,4,51,4,43,0,7,0,43,658,0,7,0,1454,2062,53,4,53,4,44,0,7,0,44,660,0,7,0,N
0,0,0,0,0,0,0,0,1,4,3,40,9,3,3,29,36,0.333333,0.396078,101,65,1,2,0.396078,101,2,3,0,0,2,154,277,1,0,1,0,7,0,2,0,8,96,0,3,0,154,277,1,0,1,0,7,0,2,0,8,96,0,3,0,N
0,0,0,0,0,0,0,0,1,0,0,2,5,6,4,1,3,0.5,0.484848,16,16,1,1,0.325243,67,1,1,0,0,1,17,20,4,0,4,0,2,0,1,0,2,3,0,1,0,139,209,5,0,5,0,10,0,3,0,11,68,0,4,0,N
0.0346218,2,12,3,0.0374502,0.0401267,47,38,1,5,5,257,7,5,7,65,99,1,0.151762,168,67,2,0,0.155971,175,0,0,1,1,0,939,1244,8,5,8,5,34,0,1,0,34,607,0,1,0,947,1255,14,5,14,5,34,6,1,0,34,607,6,1,0,N
0,0,0,0,0,0,0,0,1,4,4,18,7,4,3,16,22,0.5,0.271605,22,16,1,1,0.302857,53,1,1,0,0,1,59,85,2,0,2,0,6,0,1,0,6,29,0,1,0,122,187,2,0,2,0,13,0,3,0,13,59,0,3,0,N
0,0,0,0,0,0,0,0,1,6,5,151,23,5,4,89,112,0.5,0.382353,312,207,1,1,0.378641,312,1,1,0,0,1,504,888,8,0,8,0,23,0,1,0,23,297,0,1,0,512,896,8,0,8,0,24,0,2,0,25,299,0,3,0,N
0,0,0,0,0,0,0,0,2,5,4,110,0,11,12,0,2,0.333333,0.0512821,8,7,1,2,0.0512821,8,0,0,0,0,0,148,153,0,0,0,0,2,0,2,0,2,238,0,2,0,148,153,0,0,0,0,2,0,2,0,2,238,0,2,0,N
0.0448269,4,26,6,0.0496747,0.0534905,84,59,1,6,5,331,12,7,8,101,149,1,0.272727,408,208,2,0,0.27002,408,1,1,0,0,1,1088,1676,11,5,10,4,48,0,1,0,60,687,0,0,0,1103,1691,14,5,13,4,51,3,4,0,63,690,3,3,0,N
0.186032,10,113,25,0.134248,0.171921,323,289,1,9,9,431,20,3,11,99,160,0.666667,0.190358,383,304,2,1,0.191049,397,0,0,0,0,0,1629,2341,15,3,15,3,61,0,2,2,61,943,0,2,2,1681,2406,26,3,26,3,67,6,4,2,67,952,6,4,2,N
0,0,0,0,0,0,0,0,3,1,1,32,2,19,118,1,21,1,0.753351,281,281,17,0,0.753351,281,0,0,0,0,0,92,383,0,10,0,10,20,0,16,0,20,38,0,16,0,92,383,0,10,0,10,20,0,16,0,20,38,0,16,0,N
0,0,0,0,0,0,0,0,8,1,1,32,2,19,115,1,21,1,0.754011,282,282,17,0,0.754011,282,0,0,0,0,0,92,384,0,10,0,10,20,0,16,0,20,38,0,16,0,92,384,0,10,0,10,20,0,16,0,20,38,0,16,0,N
0,0,0,0,0,0,0,0,1,5,5,52,3,5,17,5,16,1,0.530612,286,222,10,0,0.530612,286,3,5,0,0,1,253,496,27,2,14,0,11,0,9,0,31,153,2,18,0,253,496,27,2,14,0,11,0,9,0,31,153,2,18,0,N
0,0,0,0,0,0,0,0,2,3,3,29,3,2,21,3,15,1,0.639344,156,153,10,0,0.639344,156,2,2,0,0,1,88,253,5,3,5,3,12,2,9,1,12,44,2,9,1,88,253,5,3,5,3,12,2,9,1,12,44,2,9,1,N
0.0516958,2,20,4,0.0421811,0.0561151,41,39,1,10,3,268,3,4,18,11,49,1,0.259907,223,177,10,0,0.246204,227,2,2,0,0,1,635,899,6,1,6,1,38,0,9,1,38,365,0,9,1,695,972,9,3,9,3,50,0,21,1,50,389,0,21,1,N
0,0,0,0,0,0,0,0,7,1,1,23,1,15,104,0,17,1,0.762542,228,228,15,0,0.762542,228,0,0,0,0,0,71,306,0,8,0,8,17,0,14,0,17,27,0,14,0,71,306,0,8,0,8,17,0,14,0,17,27,0,14,0,N
0,0,0,0,0,0,0,0,1,5,5,47,3,5,16,4,12,1,0.507128,249,185,7,0,0.507128,249,3,5,0,0,1,242,444,26,2,14,0,8,0,6,0,27,148,2,15,0,242,444,26,2,14,0,8,0,6,0,27,148,2,15,0,N
0,0,0,0,0,0,0,0,2,5,5,76,3,6,64,10,36,1,0.617729,446,409,23,0,0.617729,446,3,5,0,0,1,276,725,25,2,13,0,26,0,22,0,45,143,2,32,0,276,725,25,2,13,0,26,0,22,0,45,143,2,32,0,N
0,0,0,0,0,0,0,0,4,2,2,52,6,14,41,5,27,1,0.592689,227,216,11,0,0.605856,269,2,4,4,4,2,156,408,12,2,12,2,22,2,10,0,22,74,2,10,0,175,471,20,2,20,2,24,2,11,0,24,75,2,11,0,N
0.588983,3,12,4,0.256098,0.531646,42,42,4,2,1,22,7,1,9,8,19,1,0.540698,93,93,9,0,0.540698,93,2,5,0,0,3,79,164,4,2,1,2,11,0,8,0,13,34,0,8,0,79,164,4,2,1,2,11,0,8,0,13,34,0,8,0,N
0.227124,3,12,4,0.157895,0.267516,42,42,3,3,3,32,7,1,12,8,21,1,0.411985,110,110,11,0,0.411985,110,2,5,0,0,3,157,266,8,2,5,2,13,0,10,1,15,58,0,10,1,157,266,8,2,5,2,13,0,10,1,15,58,0,10,1,N
0,0,0,0,0,0,0,0,1,1,1,13,3,4,6,3,8,1,0.58042,83,83,1,0,0.58042,83,0,0,3,3,0,60,130,3,1,3,1,5,0,0,0,5,36,0,0,0,60,130,3,1,3,1,5,0,0,0,5,36,0,0,0,N
0,0,0,0,0,0,0,0,2,7,4,17,1,4,24,4,8,1,0.5,53,36,4,0,0.5,53,0,0,2,2,0,53,107,3,0,3,0,4,0,3,0,4,29,0,3,0,53,107,3,0,3,0,4,0,3,0,4,29,0,3,0,Y
0.413043,3,17,5,0.174847,0.407143,57,57,1,3,3,35,9,2,23,7,21,1,0.570552,186,186,14,0,0.570552,186,2,6,0,0,4,140,326,5,1,5,1,14,0,13,0,14,69,0,13,0,140,326,5,1,5,1,14,0,13,0,14,69,0,13,0,Y
0,0,0,0,0,0,0,0,1,1,1,8,2,1,2,1,6,1,0.484277,77,47,6,0,0.484277,77,2,2,0,0,1,82,149,0,0,0,0,5,0,5,0,5,68,0,5,0,82,149,0,0,0,0,5,0,5,0,5,68,0,5,0,N
0.131339,6,19,6,0.0664024,0.163772,67,66,2,5,5,119,5,8,66,4,44,1,0.584107,566,541,29,0,0.584107,566,2,4,0,0,2,403,1009,23,1,23,1,40,2,28,0,40,218,2,28,0,403,1009,23,1,23,1,40,2,28,0,40,218,2,28,0,N
0,0,0,0,0,0,0,0,2,5,5,123,5,8,65,4,43,1,0.568486,552,528,27,0,0.568486,552,2,4,0,0,2,419,1012,23,1,23,1,39,2,26,1,39,231,2,26,1,419,1012,23,1,23,1,39,2,26,1,39,231,2,26,1,Y
0,0,0,0,0,0,0,0,2,7,4,21,1,1,10,7,13,1,0.631902,103,84,7,0,0.631902,103,0,0,0,0,0,60,149,3,0,3,0,6,0,6,0,6,34,0,6,0,60,149,3,0,3,0,6,0,6,0,6,34,0,6,0,Y
0,0,0,0,0,0,0,0,2,5,5,123,5,8,65,4,43,1,0.570697,557,528,27,0,0.570697,557,2,4,0,0,2,419,1019,23,1,23,1,39,2,26,1,39,231,2,26,1,419,1019,23,1,23,1,39,2,26,1,39,231,2,26,1,N
0,0,0,0,0,0,0,0,2,6,3,20,1,1,8,7,13,1,0.608392,87,84,7,0,0.608392,87,0,0,0,0,0,56,129,3,0,3,0,6,0,6,0,6,31,0,6,0,56,129,3,0,3,0,6,0,6,0,6,31,0,6,0,N
0,0,0,0,0,0,0,0,2,5,5,121,5,8,65,4,43,1,0.572456,557,528,27,0,0.572456,557,2,4,0,0,2,416,1015,23,1,23,1,39,2,26,1,39,229,2,26,1,416,1015,23,1,23,1,39,2,26,1,39,229,2,26,1,N
0,0,0,0,0,0,0,0,1,5,2,19,1,1,4,6,14,1,0.615854,101,100,8,0,0.615854,101,0,0,0,0,0,63,153,3,0,3,0,8,0,7,0,8,34,0,7,0,63,153,3,0,3,0,8,0,7,0,8,34,0,7,0,N
0,0,0,0,0,0,0,0,2,5,5,121,5,6,59,4,43,1,0.568607,547,518,27,0,0.568607,547,2,4,0,0,2,415,1003,22,1,22,1,39,0,26,1,39,229,0,26,1,415,1003,22,1,22,1,39,0,26,1,39,229,0,26,1,N
0,0,0,0,0,0,0,0,2,6,3,20,1,1,6,7,13,1,0.608392,87,84,7,0,0.608392,87,0,0,0,0,0,56,129,3,0,3,0,6,0,6,0,6,31,0,6,0,56,129,3,0,3,0,6,0,6,0,6,31,0,6,0,N
0.0503866,2,20,4,0.0383895,0.0510471,41,39,1,10,3,274,3,4,18,10,54,1,0.2566,243,197,10,0,0.245059,248,2,2,0,0,1,704,995,6,1,6,1,44,0,9,1,44,374,0,9,1,764,1068,9,3,9,3,56,0,21,1,56,398,0,21,1,N
0,0,0,0,0,0,0,0,2,5,5,121,5,5,51,4,43,1,0.566456,537,510,27,0,0.566456,537,2,4,0,0,2,411,991,22,1,22,1,39,0,26,1,39,226,0,26,1,411,991,22,1,22,1,39,0,26,1,39,226,0,26,1,N
0,0,0,0,0,0,0,0,2,5,5,107,5,5,46,3,34,1,0.561677,469,446,21,0,0.561677,469,2,4,0,0,2,366,864,22,0,22,0,31,0,20,1,31,202,0,20,1,366,864,22,0,22,0,31,0,20,1,31,202,0,20,1,N
0,0,0,0,0,0,0,0,2,5,5,110,4,4,42,2,34,1,0.532595,433,410,21,0,0.532595,433,2,4,0,0,2,380,856,20,0,20,0,32,0,20,1,32,215,0,20,1,380,856,20,0,20,0,32,0,20,1,32,215,0,20,1,N
0.0504808,2,20,4,0.0383895,0.0510471,41,39,1,10,3,274,3,3,14,10,54,1,0.2566,243,197,10,0,0.245059,248,2,2,0,0,1,704,995,6,1,6,1,44,0,9,1,44,374,0,9,1,764,1068,9,3,9,3,56,0,21,1,56,398,0,21,1,N
0,0,0,0,0,0,0,0,1,5,5,109,2,2,20,1,13,1,0.294118,115,78,8,0,0.294118,115,2,2,0,0,1,276,364,4,1,4,1,12,0,7,1,12,148,0,7,1,276,364,4,1,4,1,12,0,7,1,12,148,0,7,1,N
0,0,0,0,0,0,0,0,1,1,1,8,2,1,2,1,6,1,0.484277,77,47,6,0,0.484277,77,2,2,0,0,1,82,149,0,0,0,0,5,0,5,0,5,68,0,5,0,82,149,0,0,0,0,5,0,5,0,5,68,0,5,0,N
0,0,0,0,0,0,0,0,2,2,2,12,2,2,4,1,4,1,0.635417,61,61,1,0,0.635417,61,0,0,0,0,0,35,94,0,0,0,0,3,0,0,0,3,24,0,0,0,35,94,0,0,0,0,3,0,0,0,3,24,0,0,0,N
0,0,0,0,0,0,0,0,2,3,2,14,3,1,5,3,10,1,0.641379,93,93,7,0,0.641379,93,2,2,0,0,1,52,154,3,1,3,1,7,2,6,0,7,30,2,6,0,52,154,3,1,3,1,7,2,6,0,7,30,2,6,0,N
0,0,0,0,0,0,0,0,3,1,1,33,2,19,118,1,21,1,0.753351,281,281,17,0,0.753351,281,0,0,0,0,0,92,383,0,10,0,10,20,0,16,0,20,38,0,16,0,92,383,0,10,0,10,20,0,16,0,20,38,0,16,0,N
0,0,0,0,0,0,0,0,3,1,1,32,2,19,115,1,21,1,0.754011,282,282,17,0,0.754011,282,0,0,0,0,0,92,384,0,10,0,10,20,0,16,0,20,38,0,16,0,92,384,0,10,0,10,20,0,16,0,20,38,0,16,0,N
0,0,0,0,0,0,0,0,1,5,5,52,3,5,17,5,16,1,0.530612,286,222,10,0,0.530612,286,3,5,0,0,1,253,496,27,2,14,0,11,0,9,0,31,153,2,18,0,253,496,27,2,14,0,11,0,9,0,31,153,2,18,0,N
0,0,0,0,0,0,0,0,2,3,3,28,3,2,21,3,15,1,0.636735,156,153,10,0,0.636735,156,2,2,0,0,1,89,254,5,3,5,3,12,2,9,1,12,46,2,9,1,89,254,5,3,5,3,12,2,9,1,12,46,2,9,1,N
0.0516817,2,20,4,0.0421811,0.0561151,41,39,1,10,3,268,4,4,18,12,50,1,0.259907,223,177,10,0,0.246204,227,2,2,0,0,1,635,899,6,1,6,1,38,0,9,1,38,365,0,9,1,695,972,9,3,9,3,50,0,21,1,50,389,0,21,1,N
0,0,0,0,0,0,0,0,1,2,2,8,0,1,1,0,1,1,0.527273,29,28,1,0,0.527273,29,0,0,0,0,0,26,50,0,0,0,0,1,0,0,0,1,15,0,0,0,26,50,0,0,0,0,1,0,0,0,1,15,0,0,0,N
0,0,0,0,0,0,0,0,8,1,1,29,2,16,105,1,19,1,0.756598,258,258,16,0,0.756598,258,0,0,0,0,0,83,349,0,8,0,8,18,0,15,0,18,34,0,15,0,83,349,0,8,0,8,18,0,15,0,18,34,0,15,0,N
0,0,0,0,0,0,0,0,1,5,5,52,3,5,16,5,16,1,0.530612,286,222,10,0,0.530612,286,3,5,0,0,1,253,496,27,2,14,0,11,0,9,0,31,153,2,18,0,253,496,27,2,14,0,11,0,9,0,31,153,2,18,0,N
0,0,0,0,0,0,0,0,2,5,5,76,3,6,64,10,36,1,0.617729,446,409,23,0,0.617729,446,3,5,0,0,1,276,725,26,2,13,0,26,0,22,0,46,143,2,32,0,276,725,26,2,13,0,26,0,22,0,46,143,2,32,0,N
0,0,0,0,0,0,0,0,4,2,2,53,6,14,40,5,28,1,0.593985,237,225,11,0,0.606522,279,2,4,4,4,2,162,426,13,2,13,2,23,2,10,0,23,76,2,10,0,181,489,21,2,21,2,25,2,11,0,25,77,2,11,0,N
0.282609,1,6,2,0.106796,0.244444,22,22,5,2,1,26,7,1,9,9,23,1,0.57346,121,121,12,0,0.57346,121,2,5,0,0,3,90,206,4,3,1,3,14,0,11,0,17,38,0,11,0,90,206,4,3,1,3,14,0,11,0,17,38,0,11,0,N
0.120185,1,6,2,0.0711974,0.130178,22,22,4,3,3,36,7,1,12,9,25,1,0.449511,138,138,14,0,0.449511,138,2,5,0,0,3,169,309,8,3,5,3,16,0,13,1,19,63,0,13,1,169,309,8,3,5,3,16,0,13,1,19,63,0,13,1,N
0,0,0,0,0,0,0,0,1,1,1,15,3,4,8,3,9,1,0.595238,100,100,1,0,0.595238,100,0,0,3,3,0,68,156,3,1,3,1,6,0,0,0,6,39,0,0,0,68,156,3,1,3,1,6,0,0,0,6,39,0,0,0,N
